Año,Identificador de la Orden,Rama de la Entidad,Sector de la Entidad,Entidad,Solicitante,Fecha,Proveedor,Estado,Solicitud,Items,Total,Agregacion,Ciudad,Entidad Obigada,EsPostconflicto,NIT Proveedor,Actividad Economica Proveedor,ID Entidad,NIT PROV NORM,FECHA NORM,URL COMPRA,,,,,,,,,Orden de Compra,Item
"2021,73879,Ejecutiva,Función Pública,ALCALDIA MANIZALES,Diana Constanza Mejia Grand,08/06/2021 00:00,PANORAMMA DISENO DE SOLUCIONES SAS,Emitida,131204,Ver Conjunto detalle,""140,073.00"",Emergencia COVID19,Manizales,No obligada,No Definido,900671732,1811,706,900671732,06/08/2021,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/73879,,,,,,,,,,"
"2020,57059,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,BON SANTE SAS,Emitida,101387,Ver Conjunto detalle,""1,044,949.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,901211678,4773,2054,901211678,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57059,,,,,,,,,,"
"2020,57060,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,INDUHOTEL SAS,Emitida,101389,Ver Conjunto detalle,""13,145,434.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,900300970,5511,2054,900300970,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57060,,,,,,,,,,"
"2020,57061,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,INDUSTRIAS QUIMICAS Y MANTENIMIENTO QUIMANT SAS,Emitida,101391,Ver Conjunto detalle,""3,222.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,830108770,2029,2054,830108770,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57061,,,,,,,,,,"
"2020,57062,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,JM GRUPO EMPRESARIAL SAS,Emitida,101393,Ver Conjunto detalle,""714,000.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,900353659,8230,2054,900353659,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57062,,,,,,,,,,"
"2020,57063,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,PANORAMMA DISENO DE SOLUCIONES SAS,Emitida,101397,Ver Conjunto detalle,""1,582,700.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,900671732,1811,2054,900671732,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57063,,,,,,,,,,"
"2020,57064,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,Sumimas SAS,Emitida,101401,Ver Conjunto detalle,""205,666.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,8300013381,4649,2054,830001338,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57064,,,,,,,,,,"
"2020,57065,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,XP Colombia SAS,Emitida,101403,Ver Conjunto detalle,""216,588.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,900218414,7310,2054,900218414,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57065,,,,,,,,,,"
"2020,57066,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,Marcela Alexandra Mesa,Emitida,101395,Ver Conjunto detalle,""410,801.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,52223268,7020,2054,52223268,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57066,,,,,,,,,,"
"2020,57067,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,MAS EMPRESARIAL SM SAS,Emitida,101406,Ver Conjunto detalle,""632,777.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,900401081,2221,2054,900401081,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57067,,,,,,,,,,"
"2020,57068,Ejecutiva,Función Pública,GOBERNACION DEL VAUPES,Andrei Alexander Diaz Solano,10/23/2020 12:00:00 AM,TEKMEDICA SAS,Emitida,101408,Ver Conjunto detalle,""1,133,333.00"",Emergencia COVID19,Bogotá D.C,No obligada,No Definido,900932726,4669,2054,900932726,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57068,,,,,,,,,,"
"2020,57082,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Ana Lucia Osorio Sepulveda,10/23/2020 12:00:00 AM,COOPERATIVA DE TRABAJO ASOCIADO SERCONAL,Emitida,101743,Ver Conjunto detalle,""612,326.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,800249637,8121,117,800249637,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57082,,,,,,,,,,"
"2020,57083,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Ana Lucia Osorio Sepulveda,10/23/2020 12:00:00 AM,GRUPO GESTION EMPRESARIAL COLOMBIA SAS,Emitida,101899,Ver Conjunto detalle,""2,589,440.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,901346888,8121,117,901346888,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57083,,,,,,,,,,"
"2020,57084,Ejecutiva,Interior,UNIDAD NACIONAL DE PROTECCION,Ana Lucia Osorio Sepulveda,10/23/2020 12:00:00 AM,COOPERATIVA DE TRABAJO ASOCIADO SERCONAL,Emitida,101901,Ver Conjunto detalle,""14,745,147.00"",Emergencia COVID19,Bogotá,Obligada,No Definido,800249637,8121,117,800249637,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57084,,,,,,,,,,"
"2020,57094,Ejecutiva,Justicia y del Derecho,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,Alba Lucia Gomez Gomez,10/23/2020 12:00:00 AM,PLASTICOS FENIX SAS,Emitida,101916,Ver Conjunto detalle,""1,910,000.00"",Emergencia COVID19,""Bogotá, D.C."",Obligada,No Definido,8903076821,3240,99,890307682,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57094,,,,,,,,,,"
"2020,57104,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO DE FUSAGASUGA,Javier Alberto González Ramírez,10/23/2020 12:00:00 AM,SOLOASEO CAFETERIA DISTRIBUCIONES,Cerrada,101887,Ver Conjunto detalle,""587,400.00"",Emergencia COVID19,FUSAGASUGA,Obligada,No Definido,19254921,4649,809,19254921,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57104,,,,,,,,,,"
"2020,57105,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO DE FUSAGASUGA,Javier Alberto González Ramírez,10/23/2020 12:00:00 AM,TIKKE SAS,Cerrada,101894,Ver Conjunto detalle,""321,000.00"",Emergencia COVID19,FUSAGASUGA,Obligada,No Definido,9003309573,1410,809,900330957,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57105,,,,,,,,,,"
"2020,57103,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO DE FUSAGASUGA,Javier Alberto González Ramírez,10/23/2020 12:00:00 AM,Sumimas SAS,Cerrada,101875,Ver Conjunto detalle,""2,020,210.00"",Emergencia COVID19,FUSAGASUGA,Obligada,No Definido,8300013381,4649,809,830001338,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57103,,,,,,,,,,"
"2020,57100,Ejecutiva,Defensa Nacional,DEPARTAMENTO DE POLICIA CUNDINAMARCA,Cesar Ovidio Castro Guerrero,10/23/2020 12:00:00 AM,Sumimas SAS,Emitida,101938,Ver Conjunto detalle,""21,799,506.00"",Emergencia COVID19,BOGOTA,Obligada,No Definido,8300013381,4649,226,830001338,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57100,,,,,,,,,,"
"2020,57123,Ejecutiva,No Aplica,BOLIVAR  MUNICIPIO DE TURBACO,Dirleys Villadiego Escobar,10/23/2020 12:00:00 AM,BON SANTE SAS,Emitida,101964,Ver Conjunto detalle,""1,117,204.00"",Emergencia COVID19,TURBACO,No obligada,No Definido,901211678,4773,2226,901211678,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57123,,,,,,,,,,"
"2020,57126,Ejecutiva,No Aplica,BOLIVAR  MUNICIPIO DE TURBACO,Dirleys Villadiego Escobar,10/23/2020 12:00:00 AM,FUNDACION TEJIDO SOCIAL ORG,Cerrada,101981,Ver Conjunto detalle,""4,978,492.00"",Emergencia COVID19,TURBACO,No obligada,No Definido,900442577,9499-5621-9319-8890,2226,900442577,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57126,,,,,,,,,,"
"2020,57128,Ejecutiva,No Aplica,BOLIVAR  MUNICIPIO DE TURBACO,Dirleys Villadiego Escobar,10/23/2020 12:00:00 AM,TEKMEDICA SAS,Emitida,101987,Ver Conjunto detalle,""223,195.00"",Emergencia COVID19,TURBACO,No obligada,No Definido,900932726,4669,2226,900932726,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57128,,,,,,,,,,"
"2020,57135,Ejecutiva,No Aplica,BOLIVAR  MUNICIPIO DE TURBACO,Guillermo Enrique Torres Cueter,10/23/2020 12:00:00 AM,ELEVACON SAS,Emitida,101969,Ver Conjunto detalle,""4,276,881.00"",Emergencia COVID19,TURBACO,No obligada,No Definido,9002928557,4663,2226,900292855,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57135,,,,,,,,,,"
"2020,57138,Ejecutiva,Transporte,SANTANDERDIRECCIÓN DE TRÁNSITO Y TRANSPORTE DE FLORIDABLANCA,Eva del Pilar Plata Sarmiento,10/25/2020 12:00:00 AM,Sumimas SAS,Emitida,102027,Ver Conjunto detalle,""1,055,458.00"",Emergencia COVID19,FLORIDABLANCA,No obligada,No Definido,8300013381,4649,1441,830001338,25/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57138,,,,,,,,,,"
"2020,57139,Ejecutiva,Transporte,SANTANDERDIRECCIÓN DE TRÁNSITO Y TRANSPORTE DE FLORIDABLANCA,Eva del Pilar Plata Sarmiento,10/25/2020 12:00:00 AM,SOLOASEO CAFETERIA DISTRIBUCIONES,Emitida,102030,Ver Conjunto detalle,""2,495,272.00"",Emergencia COVID19,FLORIDABLANCA,No obligada,No Definido,19254921,4649,1441,19254921,25/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57139,,,,,,,,,,"
"2020,57122,Ejecutiva,No Aplica,BOLIVAR  MUNICIPIO DE TURBACO,Dirleys Villadiego Escobar,10/23/2020 12:00:00 AM,NACH SOLUCIONES AMBIENTALES E INDUSTRIALES SAS,Cerrada,101958,Ver Conjunto detalle,""1,107,886.00"",Emergencia COVID19,TURBACO,No obligada,No Definido,901169407,2512,2226,901169407,23/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57122,,,,,,,,,,"
"2020,57140,Ejecutiva,Transporte,SANTANDERDIRECCIÓN DE TRÁNSITO Y TRANSPORTE DE FLORIDABLANCA,Eva del Pilar Plata Sarmiento,10/25/2020 12:00:00 AM,PANORAMMA DISENO DE SOLUCIONES SAS,Emitida,102032,Ver Conjunto detalle,""1,754,530.00"",Emergencia COVID19,FLORIDABLANCA,No obligada,No Definido,900671732,1811,1441,900671732,25/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57140,,,,,,,,,,"
"2020,57141,Ejecutiva,Transporte,SANTANDERDIRECCIÓN DE TRÁNSITO Y TRANSPORTE DE FLORIDABLANCA,Eva del Pilar Plata Sarmiento,10/25/2020 12:00:00 AM,INDUHOTEL SAS,Emitida,102034,Ver Conjunto detalle,""83,426.00"",Emergencia COVID19,FLORIDABLANCA,No obligada,No Definido,900300970,5511,1441,900300970,25/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57141,,,,,,,,,,"
"2020,57142,Ejecutiva,Transporte,SANTANDERDIRECCIÓN DE TRÁNSITO Y TRANSPORTE DE FLORIDABLANCA,Eva del Pilar Plata Sarmiento,10/25/2020 12:00:00 AM,BON SANTE SAS,Emitida,102036,Ver Conjunto detalle,""294,891.00"",Emergencia COVID19,FLORIDABLANCA,No obligada,No Definido,901211678,4773,1441,901211678,25/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57142,,,,,,,,,,"
"2020,57158,Ejecutiva,Defensa Nacional,CENTRAL ADMINISTRATIVA Y CONTABLE CENAC  FLORENCIA,Marco Tulio Ortiz Yepez,10/26/2020 12:00:00 AM,BON SANTE SAS,Cerrada,102041,Ver Conjunto detalle,""89,690.00"",Emergencia COVID19,Florencia,Obligada,No Definido,901211678,4773,431,901211678,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57158,,,,,,,,,,"
"2020,57178,Ejecutiva,Transporte,SANTANDERDIRECCIÓN DE TRÁNSITO Y TRANSPORTE DE FLORIDABLANCA,Eva del Pilar Plata Sarmiento,10/26/2020 12:00:00 AM,NACH SOLUCIONES AMBIENTALES E INDUSTRIALES SAS,Emitida,102108,Ver Conjunto detalle,""736,626.00"",Emergencia COVID19,FLORIDABLANCA,No obligada,No Definido,901169407,2512,1441,901169407,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57178,,,,,,,,,,"
"2020,57183,Ejecutiva,,CALDAS  GOBERNACION DE CALDAS,Marcelo Gutierrez Guarin,10/26/2020 12:00:00 AM,CORPORACION PARA EL DESARROLLO SOCIAL Y LA CALIDAD DE VIDA,Emitida,102106,Ver Conjunto detalle,""181,581,262.00"",Emergencia COVID19,MANIZALES,No obligada,No Definido,900023618,R9319,257,900023618,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57183,,,,,,,,,,"
"2020,57186,Judicial,Justicia y del Derecho,BOYACÁ  RAMA JUDICIAL DESAJ TUNJA,John Ricardo Vega Quintero,10/26/2020 12:00:00 AM,MULTIVERSE TECH SERVICES SAS,Emitida,102111,Ver Conjunto detalle,""330,176,923.00"",Emergencia COVID19,Tunja y Yopal,No obligada,No Definido,900584757,6190,1477,900584757,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57186,,,,,,,,,,"
"2020,57194,Ejecutiva,Defensa Nacional,MEBUC,Gustavo Maldonado Rojas,10/26/2020 12:00:00 AM,GLOBALK COLOMBIA SAS,Emitida,102016,Ver Conjunto detalle,""6,874,090.00"",Emergencia COVID19,Bucaramanga,Obligada,No Definido,8300518551,4690,430,830051855,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57194,,,,,,,,,,"
"2020,57195,Ejecutiva,Defensa Nacional,MEBUC,Gustavo Maldonado Rojas,10/26/2020 12:00:00 AM,TIKKE SAS,Emitida,102019,Ver Conjunto detalle,""28,750,900.00"",Emergencia COVID19,Bucaramanga,Obligada,No Definido,9003309573,1410,430,900330957,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57195,,,,,,,,,,"
"2020,57203,Ejecutiva,Defensa Nacional,ANTIOQUIA  CENTRAL ADMINISTRATIVA Y CONTABLE MEDELLIN,Alejandro Morales Del Rio,10/26/2020 12:00:00 AM,TIKKE SAS,Emitida,102051,Ver Conjunto detalle,""21,400.00"",Emergencia COVID19,MEDELLÍN,Obligada,No Definido,9003309573,1410,1705,900330957,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57203,,,,,,,,,,"
"2020,57204,Ejecutiva,Defensa Nacional,ANTIOQUIA  CENTRAL ADMINISTRATIVA Y CONTABLE MEDELLIN,Alejandro Morales Del Rio,10/26/2020 12:00:00 AM,EUROCOSSET,Emitida,102053,Ver Conjunto detalle,""208,000.00"",Emergencia COVID19,MEDELLÍN,Obligada,No Definido,811032857,1410,1705,811032857,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57204,,,,,,,,,,"
"2020,57205,Ejecutiva,Defensa Nacional,ANTIOQUIA  CENTRAL ADMINISTRATIVA Y CONTABLE MEDELLIN,Alejandro Morales Del Rio,10/26/2020 12:00:00 AM,BON SANTE SAS,Emitida,102055,Ver Conjunto detalle,""8,700.00"",Emergencia COVID19,MEDELLÍN,Obligada,No Definido,901211678,4773,1705,901211678,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57205,,,,,,,,,,"
"2020,57206,Ejecutiva,Defensa Nacional,ANTIOQUIA  CENTRAL ADMINISTRATIVA Y CONTABLE MEDELLIN,Alejandro Morales Del Rio,10/26/2020 12:00:00 AM,Sumimas SAS,Emitida,102057,Ver Conjunto detalle,""109,104.00"",Emergencia COVID19,MEDELLÍN,Obligada,No Definido,8300013381,4649,1705,830001338,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57206,,,,,,,,,,"
"2020,57210,Ejecutiva,Justicia y del Derecho,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,Alba Lucia Gomez Gomez,10/26/2020 12:00:00 AM,INDUSTRIAS QUIMICAS Y MANTENIMIENTO QUIMANT SAS,Emitida,102100,Ver Conjunto detalle,""72,700,001.00"",Emergencia COVID19,""Bogotá, D.C."",Obligada,No Definido,830108770,2029,99,830108770,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57210,,,,,,,,,,"
"2020,57211,Ejecutiva,Justicia y del Derecho,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,Alba Lucia Gomez Gomez,10/26/2020 12:00:00 AM,Sumimas SAS,Emitida,102103,Ver Conjunto detalle,""12,815,101.00"",Emergencia COVID19,""Bogotá, D.C."",Obligada,No Definido,8300013381,4649,99,830001338,26/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57211,,,,,,,,,,"
"2020,57230,Ejecutiva,Transporte,UAE  AERONAUTICA CIVIL,Carlos Leonardo Olaya Chamucero,10/27/2020 12:00:00 AM,Sumimas SAS,Emitida,102133,Ver Conjunto detalle,""35,746,934.00"",Emergencia COVID19,Bogotá D.C.,Obligada,No Definido,8300013381,4649,54,830001338,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57230,,,,,,,,,,"
"2020,57257,Judicial,Justicia y del Derecho,RAMA JUDICIAL DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE SANTA MARTA,Kelly Maria Sanjuan Coronado,10/27/2020 12:00:00 AM,INDUHOTEL SAS,Cerrada,102194,Ver Conjunto detalle,""5,745,134.00"",Emergencia COVID19,Santa Marta,Obligada,No Definido,900300970,5511,1272,900300970,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57257,,,,,,,,,,"
"2020,57277,Ejecutiva,Tecnologías de la Información y las comunicaciones,COMISION DE REGULACION DE COMUNICACIONES,Carlos Eusebio Lugo Silva,10/27/2020 12:00:00 AM,IG UNIFIED COMMUNICATIONS SAS,Emitida,102254,Ver Conjunto detalle,""56,459,649.00"",Emergencia COVID19,Bogotá D.C.,Obligada,No Definido,900475708,6202,116,900475708,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57277,,,,,,,,,,"
"2020,57278,Legislativa,Justicia y del Derecho,DIRECCION EJECUTIVA SECCIONAL DE ADMINISTRACION JUDICIAL BOGOTA CUNDINAMARCA,Oscar Ivan Laverde Jimenez,10/27/2020 12:00:00 AM,TIKKE SAS,Emitida,102269,Ver Conjunto detalle,""87,420,000.00"",Emergencia COVID19,Bogota,No obligada,No Definido,9003309573,1410,692,900330957,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57278,,,,,,,,,,"
"2020,57294,Ejecutiva,Defensa Nacional,BN5,Yeison Harley Botello Gonzalez,10/27/2020 12:00:00 AM,GLOBALK COLOMBIA SAS,Emitida,102281,Ver Conjunto detalle,""571,850.00"",Emergencia COVID19,BOGOTÁ,Obligada,No Definido,8300518551,4690,356,830051855,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57294,,,,,,,,,,"
"2020,57293,Ejecutiva,Defensa Nacional,BN5,Yeison Harley Botello Gonzalez,10/27/2020 12:00:00 AM,Sumimas SAS,Emitida,102275,Ver Conjunto detalle,""2,863,100.00"",Emergencia COVID19,BOGOTÁ,Obligada,No Definido,8300013381,4649,356,830001338,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57293,,,,,,,,,,"
"2020,57296,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,10/27/2020 12:00:00 AM,INDUHOTEL SAS,Emitida,101913,Ver Conjunto detalle,""270,100.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,900300970,5511,799,900300970,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57296,,,,,,,,,,"
"2020,57297,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,10/27/2020 12:00:00 AM,Sumimas SAS,Emitida,101923,Ver Conjunto detalle,""1,961,470.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,8300013381,4649,799,830001338,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57297,,,,,,,,,,"
"2020,57298,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,10/27/2020 12:00:00 AM,FUNDACION TEJIDO SOCIAL ORG,Emitida,101909,Ver Conjunto detalle,""1,780,000.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,900442577,9499-5621-9319-8890,799,900442577,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57298,,,,,,,,,,"
"2020,57299,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,10/27/2020 12:00:00 AM,BON SANTE SAS,Emitida,101918,Ver Conjunto detalle,""925,000.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,901211678,4773,799,901211678,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57299,,,,,,,,,,"
"2020,57300,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,10/27/2020 12:00:00 AM,PAULO CESAR CARVAJAL  PRODUCTOS INSTITUCIONALES,Emitida,101920,Ver Conjunto detalle,""1,112,000.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,10003534,4711,799,10003534,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57300,,,,,,,,,,"
"2020,57301,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,10/27/2020 12:00:00 AM,TEKMEDICA SAS,Emitida,101925,Ver Conjunto detalle,""288,000.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,900932726,4669,799,900932726,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57301,,,,,,,,,,"
"2020,57303,Ejecutiva,Justicia y del Derecho,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO  RIOHACHA,Lorena Del Carmen Borja Bolaño,10/27/2020 12:00:00 AM,GLOBALK COLOMBIA SAS,Emitida,101911,Ver Conjunto detalle,""419,900.00"",Emergencia COVID19,RIOHACHA,Obligada,No Definido,8300518551,4690,799,830051855,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57303,,,,,,,,,,"
"2020,57309,Ejecutiva,Defensa Nacional,MEBUC,Gustavo Maldonado Rojas,10/27/2020 12:00:00 AM,AESTHETICS  MEDICAL SOLUTIONS SAS,Emitida,102222,Ver Conjunto detalle,""8,840,000.00"",Emergencia COVID19,Bucaramanga,Obligada,No Definido,9005671308,4773,430,900567130,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57309,,,,,,,,,,"
"2020,57310,Ejecutiva,Defensa Nacional,MEBUC,Gustavo Maldonado Rojas,10/27/2020 12:00:00 AM,AESTHETICS  MEDICAL SOLUTIONS SAS,Emitida,102227,Ver Conjunto detalle,""159,600.00"",Emergencia COVID19,Bucaramanga,Obligada,No Definido,9005671308,4773,430,900567130,27/10/2020,https://www.colombiacompra.gov.co/tienda-virtual-del-estado-colombiano/ordenes-compra/57310,,,,,,,,,,"
